year,month,city,state,crime_type,crime_counts,latitude,longitude
2019,5,Dhanbad,Jharkhand,robbery,38,23.7957,86.4304
2019,5,Dhanbad,Jharkhand,dacoity,11,23.7957,86.4304
2019,5,Dhanbad,Jharkhand,grievous_hurt,27,23.7957,86.4304
2019,5,Dhanbad,Jharkhand,cyber_crime,26,23.7957,86.4304
2019,5,Amritsar,Punjab,murder,5,31.634,74.8723
2019,5,Amritsar,Punjab,rape,9,31.634,74.8723
2019,5,Amritsar,Punjab,kidnapping_abduction,19,31.634,74.8723
2019,5,Amritsar,Punjab,theft,213,31.634,74.8723
2019,5,Amritsar,Punjab,robbery,36,31.634,74.8723
2019,5,Amritsar,Punjab,dacoity,7,31.634,74.8723
2019,5,Amritsar,Punjab,grievous_hurt,29,31.634,74.8723
2019,5,Amritsar,Punjab,cyber_crime,50,31.634,74.8723
2019,5,Allahabad,Uttar Pradesh,murder,8,25.4358,81.8463
2019,5,Allahabad,Uttar Pradesh,rape,13,25.4358,81.8463
2019,5,Allahabad,Uttar Pradesh,kidnapping_abduction,19,25.4358,81.8463
2019,5,Allahabad,Uttar Pradesh,theft,182,25.4358,81.8463
2019,5,Allahabad,Uttar Pradesh,robbery,32,25.4358,81.8463
2019,5,Allahabad,Uttar Pradesh,dacoity,11,25.4358,81.8463
2019,5,Allahabad,Uttar Pradesh,grievous_hurt,26,25.4358,81.8463
2019,5,Allahabad,Uttar Pradesh,cyber_crime,36,25.4358,81.8463
2019,5,Ranchi,Jharkhand,murder,7,23.3441,85.3096
2019,5,Ranchi,Jharkhand,rape,12,23.3441,85.3096
2019,5,Ranchi,Jharkhand,kidnapping_abduction,8,23.3441,85.3096
2019,5,Ranchi,Jharkhand,theft,216,23.3441,85.3096
2019,5,Ranchi,Jharkhand,robbery,36,23.3441,85.3096
2019,5,Ranchi,Jharkhand,dacoity,13,23.3441,85.3096
2019,5,Ranchi,Jharkhand,grievous_hurt,26,23.3441,85.3096
2019,5,Ranchi,Jharkhand,cyber_crime,28,23.3441,85.3096
2019,5,Coimbatore,Tamil Nadu,murder,9,11.0168,76.9558
2019,5,Coimbatore,Tamil Nadu,rape,9,11.0168,76.9558
2019,5,Coimbatore,Tamil Nadu,kidnapping_abduction,15,11.0168,76.9558
2019,5,Coimbatore,Tamil Nadu,theft,188,11.0168,76.9558
2019,5,Coimbatore,Tamil Nadu,robbery,41,11.0168,76.9558
2019,5,Coimbatore,Tamil Nadu,dacoity,5,11.0168,76.9558
2019,5,Coimbatore,Tamil Nadu,grievous_hurt,31,11.0168,76.9558
2019,5,Coimbatore,Tamil Nadu,cyber_crime,41,11.0168,76.9558
2019,5,Jabalpur,Madhya Pradesh,murder,5,23.1815,79.9864
2019,5,Jabalpur,Madhya Pradesh,rape,9,23.1815,79.9864
2019,5,Jabalpur,Madhya Pradesh,kidnapping_abduction,19,23.1815,79.9864
2019,5,Jabalpur,Madhya Pradesh,theft,202,23.1815,79.9864
2019,5,Jabalpur,Madhya Pradesh,robbery,37,23.1815,79.9864
2019,5,Jabalpur,Madhya Pradesh,dacoity,6,23.1815,79.9864
2019,5,Jabalpur,Madhya Pradesh,grievous_hurt,20,23.1815,79.9864
2019,5,Jabalpur,Madhya Pradesh,cyber_crime,43,23.1815,79.9864
2019,5,Gwalior,Madhya Pradesh,murder,7,26.2183,78.1828
2019,5,Gwalior,Madhya Pradesh,rape,11,26.2183,78.1828
2019,5,Gwalior,Madhya Pradesh,kidnapping_abduction,24,26.2183,78.1828
2019,5,Gwalior,Madhya Pradesh,theft,210,26.2183,78.1828
2019,5,Gwalior,Madhya Pradesh,robbery,44,26.2183,78.1828
2019,5,Gwalior,Madhya Pradesh,dacoity,9,26.2183,78.1828
2019,5,Gwalior,Madhya Pradesh,grievous_hurt,26,26.2183,78.1828
2019,5,Gwalior,Madhya Pradesh,cyber_crime,36,26.2183,78.1828
2019,5,Vijayawada,Andhra Pradesh,murder,4,16.5062,80.648
2019,5,Vijayawada,Andhra Pradesh,rape,11,16.5062,80.648
2019,5,Vijayawada,Andhra Pradesh,kidnapping_abduction,19,16.5062,80.648
2019,5,Vijayawada,Andhra Pradesh,theft,197,16.5062,80.648
2019,5,Vijayawada,Andhra Pradesh,robbery,42,16.5062,80.648
2019,5,Vijayawada,Andhra Pradesh,dacoity,9,16.5062,80.648
2019,5,Vijayawada,Andhra Pradesh,grievous_hurt,27,16.5062,80.648
2019,5,Vijayawada,Andhra Pradesh,cyber_crime,42,16.5062,80.648
2019,5,Jodhpur,Rajasthan,murder,3,26.2389,73.0243
2019,5,Jodhpur,Rajasthan,rape,14,26.2389,73.0243
2019,5,Jodhpur,Rajasthan,kidnapping_abduction,19,26.2389,73.0243
2019,5,Jodhpur,Rajasthan,theft,218,26.2389,73.0243
2019,5,Jodhpur,Rajasthan,robbery,35,26.2389,73.0243
2019,5,Jodhpur,Rajasthan,dacoity,9,26.2389,73.0243
2019,5,Jodhpur,Rajasthan,grievous_hurt,23,26.2389,73.0243
2019,5,Jodhpur,Rajasthan,cyber_crime,48,26.2389,73.0243
2019,5,Madurai,Tamil Nadu,murder,6,9.9252,78.1198
2019,5,Madurai,Tamil Nadu,rape,10,9.9252,78.1198
2019,5,Madurai,Tamil Nadu,kidnapping_abduction,21,9.9252,78.1198
2019,5,Madurai,Tamil Nadu,theft,197,9.9252,78.1198
2019,5,Madurai,Tamil Nadu,robbery,30,9.9252,78.1198
2019,5,Madurai,Tamil Nadu,dacoity,8,9.9252,78.1198
2019,5,Madurai,Tamil Nadu,grievous_hurt,25,9.9252,78.1198
2019,5,Madurai,Tamil Nadu,cyber_crime,28,9.9252,78.1198
2019,5,Raipur,Chhattisgarh,murder,8,21.2514,81.6296
2019,5,Raipur,Chhattisgarh,rape,8,21.2514,81.6296
2019,5,Raipur,Chhattisgarh,kidnapping_abduction,18,21.2514,81.6296
2019,5,Raipur,Chhattisgarh,theft,198,21.2514,81.6296
2019,5,Raipur,Chhattisgarh,robbery,30,21.2514,81.6296
2019,5,Raipur,Chhattisgarh,dacoity,9,21.2514,81.6296
2019,5,Raipur,Chhattisgarh,grievous_hurt,28,21.2514,81.6296
2019,5,Raipur,Chhattisgarh,cyber_crime,46,21.2514,81.6296
2019,5,Kota,Rajasthan,murder,5,25.2138,75.8648
2019,5,Kota,Rajasthan,rape,9,25.2138,75.8648
2019,5,Kota,Rajasthan,kidnapping_abduction,24,25.2138,75.8648
2019,5,Kota,Rajasthan,theft,173,25.2138,75.8648
2019,5,Kota,Rajasthan,robbery,35,25.2138,75.8648
2019,5,Kota,Rajasthan,dacoity,5,25.2138,75.8648
2019,5,Kota,Rajasthan,grievous_hurt,39,25.2138,75.8648
2019,5,Kota,Rajasthan,cyber_crime,39,25.2138,75.8648
2019,5,Guwahati,Assam,murder,4,26.1445,91.7362
2019,5,Guwahati,Assam,rape,11,26.1445,91.7362
2019,5,Guwahati,Assam,kidnapping_abduction,16,26.1445,91.7362
2019,5,Guwahati,Assam,theft,204,26.1445,91.7362
2019,5,Guwahati,Assam,robbery,30,26.1445,91.7362
2019,5,Guwahati,Assam,dacoity,3,26.1445,91.7362
2019,5,Guwahati,Assam,grievous_hurt,34,26.1445,91.7362
2019,5,Guwahati,Assam,cyber_crime,48,26.1445,91.7362
2019,5,Chandigarh,Chandigarh,murder,4,30.7333,76.7794
2019,5,Chandigarh,Chandigarh,rape,15,30.7333,76.7794
2019,5,Chandigarh,Chandigarh,kidnapping_abduction,14,30.7333,76.7794
2019,5,Chandigarh,Chandigarh,theft,207,30.7333,76.7794
2019,5,Chandigarh,Chandigarh,robbery,44,30.7333,76.7794
2019,5,Chandigarh,Chandigarh,dacoity,12,30.7333,76.7794
2019,5,Chandigarh,Chandigarh,grievous_hurt,26,30.7333,76.7794
2019,5,Chandigarh,Chandigarh,cyber_crime,41,30.7333,76.7794
2019,5,Solapur,Maharashtra,murder,4,17.6599,75.9064
2019,5,Solapur,Maharashtra,rape,14,17.6599,75.9064
2019,5,Solapur,Maharashtra,kidnapping_abduction,13,17.6599,75.9064
2019,5,Solapur,Maharashtra,theft,188,17.6599,75.9064
2019,5,Solapur,Maharashtra,robbery,32,17.6599,75.9064
2019,5,Solapur,Maharashtra,dacoity,10,17.6599,75.9064
2019,5,Solapur,Maharashtra,grievous_hurt,18,17.6599,75.9064
2019,5,Solapur,Maharashtra,cyber_crime,44,17.6599,75.9064
2019,5,Hubli,Karnataka,murder,5,15.3647,75.124
2019,5,Hubli,Karnataka,rape,14,15.3647,75.124
2019,5,Hubli,Karnataka,kidnapping_abduction,24,15.3647,75.124
2019,5,Hubli,Karnataka,theft,178,15.3647,75.124
2019,5,Hubli,Karnataka,robbery,35,15.3647,75.124
2019,5,Hubli,Karnataka,dacoity,6,15.3647,75.124
2019,5,Hubli,Karnataka,grievous_hurt,32,15.3647,75.124
2019,5,Hubli,Karnataka,cyber_crime,39,15.3647,75.124
2019,5,Bareilly,Uttar Pradesh,murder,7,28.367,79.4304
2019,5,Bareilly,Uttar Pradesh,rape,7,28.367,79.4304
2019,5,Bareilly,Uttar Pradesh,kidnapping_abduction,7,28.367,79.4304
2019,5,Bareilly,Uttar Pradesh,theft,232,28.367,79.4304
2019,5,Bareilly,Uttar Pradesh,robbery,35,28.367,79.4304
2019,5,Bareilly,Uttar Pradesh,dacoity,3,28.367,79.4304
2019,5,Bareilly,Uttar Pradesh,grievous_hurt,35,28.367,79.4304
2019,5,Bareilly,Uttar Pradesh,cyber_crime,51,28.367,79.4304
2019,5,Moradabad,Uttar Pradesh,murder,4,28.8386,78.7733
2019,5,Moradabad,Uttar Pradesh,rape,13,28.8386,78.7733
2019,5,Moradabad,Uttar Pradesh,kidnapping_abduction,15,28.8386,78.7733
2019,5,Moradabad,Uttar Pradesh,theft,199,28.8386,78.7733
2019,5,Moradabad,Uttar Pradesh,robbery,32,28.8386,78.7733
2019,5,Moradabad,Uttar Pradesh,dacoity,7,28.8386,78.7733
2019,5,Moradabad,Uttar Pradesh,grievous_hurt,23,28.8386,78.7733
2019,5,Moradabad,Uttar Pradesh,cyber_crime,32,28.8386,78.7733
2019,5,Mysuru,Karnataka,murder,13,12.2958,76.6394
2019,5,Mysuru,Karnataka,rape,8,12.2958,76.6394
2019,5,Mysuru,Karnataka,kidnapping_abduction,14,12.2958,76.6394
2019,5,Mysuru,Karnataka,theft,215,12.2958,76.6394
2019,5,Mysuru,Karnataka,robbery,32,12.2958,76.6394
2019,5,Mysuru,Karnataka,dacoity,11,12.2958,76.6394
2019,5,Mysuru,Karnataka,grievous_hurt,34,12.2958,76.6394
2019,5,Mysuru,Karnataka,cyber_crime,35,12.2958,76.6394
2019,5,Tiruchirappalli,Tamil Nadu,murder,5,10.7905,78.7047
2019,5,Tiruchirappalli,Tamil Nadu,rape,13,10.7905,78.7047
2019,5,Tiruchirappalli,Tamil Nadu,kidnapping_abduction,19,10.7905,78.7047
2019,5,Tiruchirappalli,Tamil Nadu,theft,218,10.7905,78.7047
2019,5,Tiruchirappalli,Tamil Nadu,robbery,42,10.7905,78.7047
2019,5,Tiruchirappalli,Tamil Nadu,dacoity,6,10.7905,78.7047
2019,5,Tiruchirappalli,Tamil Nadu,grievous_hurt,34,10.7905,78.7047
2019,5,Tiruchirappalli,Tamil Nadu,cyber_crime,30,10.7905,78.7047
2019,5,Aligarh,Uttar Pradesh,murder,11,27.8974,78.088
2019,5,Aligarh,Uttar Pradesh,rape,9,27.8974,78.088
2019,5,Aligarh,Uttar Pradesh,kidnapping_abduction,13,27.8974,78.088
2019,5,Aligarh,Uttar Pradesh,theft,208,27.8974,78.088
2019,5,Aligarh,Uttar Pradesh,robbery,24,27.8974,78.088
2019,5,Aligarh,Uttar Pradesh,dacoity,4,27.8974,78.088
2019,5,Aligarh,Uttar Pradesh,grievous_hurt,23,27.8974,78.088
2019,5,Aligarh,Uttar Pradesh,cyber_crime,45,27.8974,78.088
2019,6,Mumbai,Maharashtra,murder,14,19.076,72.8777
2019,6,Mumbai,Maharashtra,rape,19,19.076,72.8777
2019,6,Mumbai,Maharashtra,kidnapping_abduction,44,19.076,72.8777
2019,6,Mumbai,Maharashtra,theft,428,19.076,72.8777
2019,6,Mumbai,Maharashtra,robbery,72,19.076,72.8777
2019,6,Mumbai,Maharashtra,dacoity,13,19.076,72.8777
2019,6,Mumbai,Maharashtra,grievous_hurt,32,19.076,72.8777
2019,6,Mumbai,Maharashtra,cyber_crime,84,19.076,72.8777
2019,6,Delhi,Delhi,murder,12,28.6139,77.209
2019,6,Delhi,Delhi,rape,32,28.6139,77.209
2019,6,Delhi,Delhi,kidnapping_abduction,43,28.6139,77.209
2019,6,Delhi,Delhi,theft,391,28.6139,77.209
2019,6,Delhi,Delhi,robbery,63,28.6139,77.209
2019,6,Delhi,Delhi,dacoity,17,28.6139,77.209
2019,6,Delhi,Delhi,grievous_hurt,47,28.6139,77.209
2019,6,Delhi,Delhi,cyber_crime,83,28.6139,77.209
2019,6,Bengaluru,Karnataka,murder,14,12.9716,77.5946
2019,6,Bengaluru,Karnataka,rape,25,12.9716,77.5946
2019,6,Bengaluru,Karnataka,kidnapping_abduction,39,12.9716,77.5946
2019,6,Bengaluru,Karnataka,theft,456,12.9716,77.5946
2019,6,Bengaluru,Karnataka,robbery,62,12.9716,77.5946
2019,6,Bengaluru,Karnataka,dacoity,17,12.9716,77.5946
2019,6,Bengaluru,Karnataka,grievous_hurt,62,12.9716,77.5946
2019,6,Bengaluru,Karnataka,cyber_crime,90,12.9716,77.5946
2019,6,Hyderabad,Telangana,murder,18,17.385,78.4867
2019,6,Hyderabad,Telangana,rape,26,17.385,78.4867
2019,6,Hyderabad,Telangana,kidnapping_abduction,40,17.385,78.4867
2019,6,Hyderabad,Telangana,theft,436,17.385,78.4867
2019,6,Hyderabad,Telangana,robbery,78,17.385,78.4867
2019,6,Hyderabad,Telangana,dacoity,15,17.385,78.4867
2019,6,Hyderabad,Telangana,grievous_hurt,60,17.385,78.4867
2019,6,Hyderabad,Telangana,cyber_crime,77,17.385,78.4867
2019,6,Ahmedabad,Gujarat,murder,14,23.0225,72.5714
2019,6,Ahmedabad,Gujarat,rape,14,23.0225,72.5714
2019,6,Ahmedabad,Gujarat,kidnapping_abduction,20,23.0225,72.5714
2019,6,Ahmedabad,Gujarat,theft,287,23.0225,72.5714
2019,6,Ahmedabad,Gujarat,robbery,51,23.0225,72.5714
2019,6,Ahmedabad,Gujarat,dacoity,24,23.0225,72.5714
2019,6,Ahmedabad,Gujarat,grievous_hurt,38,23.0225,72.5714
2019,6,Ahmedabad,Gujarat,cyber_crime,52,23.0225,72.5714
2019,6,Chennai,Tamil Nadu,murder,19,13.0827,80.2707
2019,6,Chennai,Tamil Nadu,rape,16,13.0827,80.2707
2019,6,Chennai,Tamil Nadu,kidnapping_abduction,36,13.0827,80.2707
2019,6,Chennai,Tamil Nadu,theft,448,13.0827,80.2707
2019,6,Chennai,Tamil Nadu,robbery,78,13.0827,80.2707
2019,6,Chennai,Tamil Nadu,dacoity,22,13.0827,80.2707
2019,6,Chennai,Tamil Nadu,grievous_hurt,61,13.0827,80.2707
2019,6,Chennai,Tamil Nadu,cyber_crime,67,13.0827,80.2707
2019,6,Kolkata,West Bengal,murder,10,22.5726,88.3639
2019,6,Kolkata,West Bengal,rape,25,22.5726,88.3639
2019,6,Kolkata,West Bengal,kidnapping_abduction,38,22.5726,88.3639
2019,6,Kolkata,West Bengal,theft,408,22.5726,88.3639
2019,6,Kolkata,West Bengal,robbery,62,22.5726,88.3639
2019,6,Kolkata,West Bengal,dacoity,16,22.5726,88.3639
2019,6,Kolkata,West Bengal,grievous_hurt,75,22.5726,88.3639
2019,6,Kolkata,West Bengal,cyber_crime,93,22.5726,88.3639
2019,6,Pune,Maharashtra,murder,14,18.5204,73.8567
2019,6,Pune,Maharashtra,rape,15,18.5204,73.8567
2019,6,Pune,Maharashtra,kidnapping_abduction,27,18.5204,73.8567
2019,6,Pune,Maharashtra,theft,296,18.5204,73.8567
2019,6,Pune,Maharashtra,robbery,53,18.5204,73.8567
2019,6,Pune,Maharashtra,dacoity,20,18.5204,73.8567
2019,6,Pune,Maharashtra,grievous_hurt,40,18.5204,73.8567
2019,6,Pune,Maharashtra,cyber_crime,64,18.5204,73.8567
2019,6,Jaipur,Rajasthan,murder,15,26.9124,75.7873
2019,6,Jaipur,Rajasthan,rape,18,26.9124,75.7873
2019,6,Jaipur,Rajasthan,kidnapping_abduction,24,26.9124,75.7873
2019,6,Jaipur,Rajasthan,theft,309,26.9124,75.7873
2019,6,Jaipur,Rajasthan,robbery,35,26.9124,75.7873
2019,6,Jaipur,Rajasthan,dacoity,9,26.9124,75.7873
2019,6,Jaipur,Rajasthan,grievous_hurt,44,26.9124,75.7873
2019,6,Jaipur,Rajasthan,cyber_crime,71,26.9124,75.7873
2019,6,Lucknow,Uttar Pradesh,murder,17,26.8467,80.9462
2019,6,Lucknow,Uttar Pradesh,rape,14,26.8467,80.9462
2019,6,Lucknow,Uttar Pradesh,kidnapping_abduction,20,26.8467,80.9462
2019,6,Lucknow,Uttar Pradesh,theft,316,26.8467,80.9462
2019,6,Lucknow,Uttar Pradesh,robbery,53,26.8467,80.9462
2019,6,Lucknow,Uttar Pradesh,dacoity,11,26.8467,80.9462
2019,6,Lucknow,Uttar Pradesh,grievous_hurt,32,26.8467,80.9462
2019,6,Lucknow,Uttar Pradesh,cyber_crime,65,26.8467,80.9462
2019,6,Surat,Gujarat,murder,3,21.1702,72.8311
2019,6,Surat,Gujarat,rape,8,21.1702,72.8311
2019,6,Surat,Gujarat,kidnapping_abduction,23,21.1702,72.8311
2019,6,Surat,Gujarat,theft,211,21.1702,72.8311
2019,6,Surat,Gujarat,robbery,32,21.1702,72.8311
2019,6,Surat,Gujarat,dacoity,4,21.1702,72.8311
2019,6,Surat,Gujarat,grievous_hurt,31,21.1702,72.8311
2019,6,Surat,Gujarat,cyber_crime,30,21.1702,72.8311
2019,6,Kanpur,Uttar Pradesh,murder,11,26.4499,80.3319
2019,6,Kanpur,Uttar Pradesh,rape,10,26.4499,80.3319
2019,6,Kanpur,Uttar Pradesh,kidnapping_abduction,16,26.4499,80.3319
2019,6,Kanpur,Uttar Pradesh,theft,170,26.4499,80.3319
2019,6,Kanpur,Uttar Pradesh,robbery,43,26.4499,80.3319
2019,6,Kanpur,Uttar Pradesh,dacoity,4,26.4499,80.3319
2019,6,Kanpur,Uttar Pradesh,grievous_hurt,23,26.4499,80.3319
2019,6,Kanpur,Uttar Pradesh,cyber_crime,40,26.4499,80.3319
2019,6,Nagpur,Maharashtra,murder,5,21.1458,79.0882
2019,6,Nagpur,Maharashtra,rape,13,21.1458,79.0882
2019,6,Nagpur,Maharashtra,kidnapping_abduction,10,21.1458,79.0882
2019,6,Nagpur,Maharashtra,theft,213,21.1458,79.0882
2019,6,Nagpur,Maharashtra,robbery,29,21.1458,79.0882
2019,6,Nagpur,Maharashtra,dacoity,7,21.1458,79.0882
2019,6,Nagpur,Maharashtra,grievous_hurt,24,21.1458,79.0882
2019,6,Nagpur,Maharashtra,cyber_crime,40,21.1458,79.0882
2019,6,Indore,Madhya Pradesh,murder,6,22.7196,75.8577
2019,6,Indore,Madhya Pradesh,rape,5,22.7196,75.8577
2019,6,Indore,Madhya Pradesh,kidnapping_abduction,20,22.7196,75.8577
2019,6,Indore,Madhya Pradesh,theft,182,22.7196,75.8577
2019,6,Indore,Madhya Pradesh,robbery,33,22.7196,75.8577
2019,6,Indore,Madhya Pradesh,dacoity,5,22.7196,75.8577
2019,6,Indore,Madhya Pradesh,grievous_hurt,18,22.7196,75.8577
2019,6,Indore,Madhya Pradesh,cyber_crime,30,22.7196,75.8577
2019,6,Thane,Maharashtra,murder,8,19.2183,72.9781
2019,6,Thane,Maharashtra,rape,11,19.2183,72.9781
2019,6,Thane,Maharashtra,kidnapping_abduction,20,19.2183,72.9781
2019,6,Thane,Maharashtra,theft,197,19.2183,72.9781
2019,6,Thane,Maharashtra,robbery,35,19.2183,72.9781
2019,6,Thane,Maharashtra,dacoity,10,19.2183,72.9781
2019,6,Thane,Maharashtra,grievous_hurt,34,19.2183,72.9781
2019,6,Thane,Maharashtra,cyber_crime,33,19.2183,72.9781
2019,6,Bhopal,Madhya Pradesh,murder,6,23.2599,77.4126
2019,6,Bhopal,Madhya Pradesh,rape,9,23.2599,77.4126
2019,6,Bhopal,Madhya Pradesh,kidnapping_abduction,12,23.2599,77.4126
2019,6,Bhopal,Madhya Pradesh,theft,223,23.2599,77.4126
2019,6,Bhopal,Madhya Pradesh,robbery,34,23.2599,77.4126
2019,6,Bhopal,Madhya Pradesh,dacoity,6,23.2599,77.4126
2019,6,Bhopal,Madhya Pradesh,grievous_hurt,26,23.2599,77.4126
2019,6,Bhopal,Madhya Pradesh,cyber_crime,42,23.2599,77.4126
2019,6,Visakhapatnam,Andhra Pradesh,murder,5,17.6868,83.2185
2019,6,Visakhapatnam,Andhra Pradesh,rape,10,17.6868,83.2185
2019,6,Visakhapatnam,Andhra Pradesh,kidnapping_abduction,26,17.6868,83.2185
2019,6,Visakhapatnam,Andhra Pradesh,theft,208,17.6868,83.2185
2019,6,Visakhapatnam,Andhra Pradesh,robbery,43,17.6868,83.2185
2019,6,Visakhapatnam,Andhra Pradesh,dacoity,5,17.6868,83.2185
2019,6,Visakhapatnam,Andhra Pradesh,grievous_hurt,30,17.6868,83.2185
2019,6,Visakhapatnam,Andhra Pradesh,cyber_crime,40,17.6868,83.2185
2019,6,Patna,Bihar,murder,5,25.5941,85.1376
2019,6,Patna,Bihar,rape,9,25.5941,85.1376
2019,6,Patna,Bihar,kidnapping_abduction,22,25.5941,85.1376
2019,6,Patna,Bihar,theft,184,25.5941,85.1376
2019,6,Patna,Bihar,robbery,29,25.5941,85.1376
2019,6,Patna,Bihar,dacoity,4,25.5941,85.1376
2019,6,Patna,Bihar,grievous_hurt,33,25.5941,85.1376
2019,6,Patna,Bihar,cyber_crime,43,25.5941,85.1376
2019,6,Vadodara,Gujarat,murder,7,22.3072,73.1812
2019,6,Vadodara,Gujarat,rape,6,22.3072,73.1812
2019,6,Vadodara,Gujarat,kidnapping_abduction,16,22.3072,73.1812
2019,6,Vadodara,Gujarat,theft,205,22.3072,73.1812
2019,6,Vadodara,Gujarat,robbery,35,22.3072,73.1812
2019,6,Vadodara,Gujarat,dacoity,8,22.3072,73.1812
2019,6,Vadodara,Gujarat,grievous_hurt,23,22.3072,73.1812
2019,6,Vadodara,Gujarat,cyber_crime,44,22.3072,73.1812
2019,6,Ghaziabad,Uttar Pradesh,murder,8,28.6692,77.4538
2019,6,Ghaziabad,Uttar Pradesh,rape,8,28.6692,77.4538
2019,6,Ghaziabad,Uttar Pradesh,kidnapping_abduction,14,28.6692,77.4538
2019,6,Ghaziabad,Uttar Pradesh,theft,213,28.6692,77.4538
2019,6,Ghaziabad,Uttar Pradesh,robbery,32,28.6692,77.4538
2019,6,Ghaziabad,Uttar Pradesh,dacoity,9,28.6692,77.4538
2019,6,Ghaziabad,Uttar Pradesh,grievous_hurt,37,28.6692,77.4538
2019,6,Ghaziabad,Uttar Pradesh,cyber_crime,45,28.6692,77.4538
2019,6,Ludhiana,Punjab,murder,3,30.901,75.8573
2019,6,Ludhiana,Punjab,rape,11,30.901,75.8573
2019,6,Ludhiana,Punjab,kidnapping_abduction,14,30.901,75.8573
2019,6,Ludhiana,Punjab,theft,196,30.901,75.8573
2019,6,Ludhiana,Punjab,robbery,30,30.901,75.8573
2019,6,Ludhiana,Punjab,dacoity,7,30.901,75.8573
2019,6,Ludhiana,Punjab,grievous_hurt,22,30.901,75.8573
2019,6,Ludhiana,Punjab,cyber_crime,36,30.901,75.8573
2019,6,Agra,Uttar Pradesh,murder,6,27.1767,78.0081
2019,6,Agra,Uttar Pradesh,rape,12,27.1767,78.0081
2019,6,Agra,Uttar Pradesh,kidnapping_abduction,18,27.1767,78.0081
2019,6,Agra,Uttar Pradesh,theft,200,27.1767,78.0081
2019,6,Agra,Uttar Pradesh,robbery,42,27.1767,78.0081
2019,6,Agra,Uttar Pradesh,dacoity,5,27.1767,78.0081
2019,6,Agra,Uttar Pradesh,grievous_hurt,26,27.1767,78.0081
2019,6,Agra,Uttar Pradesh,cyber_crime,45,27.1767,78.0081
2019,6,Nashik,Maharashtra,murder,3,19.9975,73.7898
2019,6,Nashik,Maharashtra,rape,16,19.9975,73.7898
2019,6,Nashik,Maharashtra,kidnapping_abduction,23,19.9975,73.7898
2019,6,Nashik,Maharashtra,theft,212,19.9975,73.7898
2019,6,Nashik,Maharashtra,robbery,37,19.9975,73.7898
2019,6,Nashik,Maharashtra,dacoity,7,19.9975,73.7898
2019,6,Nashik,Maharashtra,grievous_hurt,21,19.9975,73.7898
2019,6,Nashik,Maharashtra,cyber_crime,37,19.9975,73.7898
2019,6,Faridabad,Haryana,murder,9,28.4089,77.3178
2019,6,Faridabad,Haryana,rape,11,28.4089,77.3178
2019,6,Faridabad,Haryana,kidnapping_abduction,18,28.4089,77.3178
2019,6,Faridabad,Haryana,theft,198,28.4089,77.3178
2019,6,Faridabad,Haryana,robbery,27,28.4089,77.3178
2019,6,Faridabad,Haryana,dacoity,8,28.4089,77.3178
2019,6,Faridabad,Haryana,grievous_hurt,37,28.4089,77.3178
2019,6,Faridabad,Haryana,cyber_crime,41,28.4089,77.3178
2019,6,Meerut,Uttar Pradesh,murder,7,28.9845,77.7064
2019,6,Meerut,Uttar Pradesh,rape,16,28.9845,77.7064
2019,6,Meerut,Uttar Pradesh,kidnapping_abduction,21,28.9845,77.7064
2019,6,Meerut,Uttar Pradesh,theft,187,28.9845,77.7064
2019,6,Meerut,Uttar Pradesh,robbery,35,28.9845,77.7064
2019,6,Meerut,Uttar Pradesh,dacoity,12,28.9845,77.7064
2019,6,Meerut,Uttar Pradesh,grievous_hurt,29,28.9845,77.7064
2019,6,Meerut,Uttar Pradesh,cyber_crime,38,28.9845,77.7064
2019,6,Rajkot,Gujarat,murder,8,22.3039,70.8022
2019,6,Rajkot,Gujarat,rape,9,22.3039,70.8022
2019,6,Rajkot,Gujarat,kidnapping_abduction,10,22.3039,70.8022
2019,6,Rajkot,Gujarat,theft,219,22.3039,70.8022
2019,6,Rajkot,Gujarat,robbery,42,22.3039,70.8022
2019,6,Rajkot,Gujarat,dacoity,13,22.3039,70.8022
2019,6,Rajkot,Gujarat,grievous_hurt,25,22.3039,70.8022
2019,6,Rajkot,Gujarat,cyber_crime,45,22.3039,70.8022
2019,6,Varanasi,Uttar Pradesh,murder,7,25.3176,82.9739
2019,6,Varanasi,Uttar Pradesh,rape,13,25.3176,82.9739
2019,6,Varanasi,Uttar Pradesh,kidnapping_abduction,11,25.3176,82.9739
2019,6,Varanasi,Uttar Pradesh,theft,222,25.3176,82.9739
2019,6,Varanasi,Uttar Pradesh,robbery,40,25.3176,82.9739
2019,6,Varanasi,Uttar Pradesh,dacoity,11,25.3176,82.9739
2019,6,Varanasi,Uttar Pradesh,grievous_hurt,30,25.3176,82.9739
2019,6,Varanasi,Uttar Pradesh,cyber_crime,53,25.3176,82.9739
2019,6,Srinagar,Jammu & Kashmir,murder,4,34.0837,74.7973
2019,6,Srinagar,Jammu & Kashmir,rape,12,34.0837,74.7973
2019,6,Srinagar,Jammu & Kashmir,kidnapping_abduction,22,34.0837,74.7973
2019,6,Srinagar,Jammu & Kashmir,theft,210,34.0837,74.7973
2019,6,Srinagar,Jammu & Kashmir,robbery,28,34.0837,74.7973
2019,6,Srinagar,Jammu & Kashmir,dacoity,21,34.0837,74.7973
2019,6,Srinagar,Jammu & Kashmir,grievous_hurt,28,34.0837,74.7973
2019,6,Srinagar,Jammu & Kashmir,cyber_crime,42,34.0837,74.7973
